cnpj,razao_social,nome_fantasia,uf,municipio,cep,data_abertura,situacao
12009209000103,BOA ESPERANCA COMERCIO DE EMBALAGENS - EIRELI,RACA EMBALAGENS,DF,BRASILIA,73.035-070,26/05/2010,ATIVA
71502116000177,CASA DAS IMPRESSORAS LTDA,,MG,BELO HORIZONTE,30.140-081,04/02/1994,ATIVA
5587791000111,JET EXPRESS RECARREGAMENTO DE CARTUCHOS EIRELI,JET EXPRESS,DF,BRASILIA,70.853-530,24/03/2003,ATIVA
3245897000101,LEITURA SHOPPING CIDADE LTDA,,MG,BELO HORIZONTE,30.160-041,25/06/1999,ATIVA
1138114000165,ANDRADE E URIAS LTDA,POSTO JK,GO,CRISTALINA,73.850-000,13/10/1971,ATIVA
9489996000204,AUTO POSTO AMANDA E JULIA LTDA,POSTO NOVA ESPERANCA,MG,MONTES CLAROS,39.414-000,23/08/2011,ATIVA
18461038000127,AUTO POSTO COPAC LTDA,POSTO GENTIL,MG,GOVERNADOR VALADARES,35.010-131,27/05/1974,ATIVA
9617350000176,AUTO POSTO PEQUIZEIRO LTDA,POSTO PEQUI,MG,JAPONVAR,39.335-000,19/03/2008,ATIVA
18605436000170,AUTO POSTO POUSO ALEGRE LTDA,,MG,POUSO ALEGRE,37.550-000,15/09/1983,ATIVA
18094698000117,AUTO POSTO ROSELANCHE LTDA,ROSELANCHE,MG,BARBACENA,36.204-749,20/12/1974,ATIVA
1582003000143,AUTO POSTO FLORES DE GOIAS LTDA,AUTO POSTO SANTA MARIA,GO,FLORES DE GOIAS,73.890-000,11/12/1996,ATIVA
5622539000104,AUTO CENTER SAO JANUARIO DE UBA LTDA,POSTINHO,MG,UBA,36.500-066,29/04/2003,ATIVA
17176595000214,CODERPE COMERCIO DE DERIVADOS DE PETROLEO LTDA,POSTO BR 040,,,,02/01/1973,BAIXADA
26991067000129,CRUZEIRO COMBUSTIVEIS E SERVICOS S/A,,DF,BRASILIA,71.200-110,07/06/1991,ATIVA
21304951000124,DUPIN PETROLEO E TRANSPORTES LTDA,,MG,TEOFILO OTONI,39.800-224,07/02/1980,ATIVA
194032000175,ECO EMPREENDIMENTOS COMERCIAIS LTDA,,MG,BELO HORIZONTE,30.190-062,15/09/1994,ATIVA
1875781000120,ELO COMERCIO E SERVICOS LTDA,,DF,BRASILIA,71.630-100,05/06/1997,ATIVA
23749013000163,EMPREENDIMENTOS MIRANDA E CARVALHO LTDA,POSTO SERRA NEGRA,MG,SANTA LUZIA,33.120-510,16/10/1987,ATIVA
8884038000186,FRATELLI POSTO DE COMBUSTIVEIS LTDA,FRATELLI POSTO DE COMBUSTIVEIS,DF,BRASILIA,70.735-010,21/05/2007,ATIVA
25884511000144,AUTO POSTO LOPEZ LTDA,,MG,POUSO ALEGRE,37.550-000,20/06/1989,ATIVA
8414749000197,G3 AUTO POSTO LTDA,POSTO 310 NORTE,DF,BRASILIA,70.756-520,24/10/2006,ATIVA
1743808000121,ISAC GOMES DE MATOS,POSTO BARREIRAS,MG,CARAI,39.810-000,13/03/1997,ATIVA
14456196000138,JD COMERCIO DE COMBUSTIVEIS EIRELI,,MG,BRASILIA DE MINAS,39.330-000,13/10/2011,ATIVA
20496517000201,JLM DERIVADOS DE PETROLEO EIRELI,POSTO MARAJOARA,MG,TEOFILO OTONI,39.803-139,25/06/2014,ATIVA
18787495000106,JOSE AUGUSTO PECANHA GUEDES JUNIOR EIRELI,POSTO VITORIA,MG,VARZEA DA PALMA,39.265-000,30/08/2013,ATIVA
42978668000158,J MENDES DE AQUINO & CIA. LTDA,CENTER POSTO,MG,CARATINGA,35.300-036,21/12/1992,ATIVA
2320898000100,MENDES ROCHA & CIA. LTDA,POSTO ABASTESSO,MG,UBA,36.500-000,06/01/1998,ATIVA
19595319000135,MIRASOL COMERCIO E SERVICO LTDA,AUTO POSTO MIRASOL,MG,MIRABELA,39.420-000,27/01/2014,ATIVA
24720659000180,MONTES CLAROS COMBUSTIVEIS LTDA,MONTES CLAROS COMBUSTIVEIS,MG,MONTES CLAROS,39.401-262,04/05/2016,ATIVA
11076267000189,POSTO AUTO GIRO 2 LTDA,POSTO AUTO GIRO,MG,ENGENHEIRO CALDAS,35.130-000,21/08/2009,ATIVA
19406949000114,POSTO CARAIBA LTDA,POSTO CARAIBA,MG,CARAI,39.810-000,13/12/2013,ATIVA
1530043000141,POSTO CASSIA LTDA,,MG,BELO HORIZONTE,30.411-145,11/11/1996,ATIVA
20173683000196,POSTO ESTACAO BH LTDA,,MG,BELO HORIZONTE,31.741-465,02/05/2014,ATIVA
17176869000194,POSTO FAISAO VII LTDA,POSTO FAISAO,MG,IPATINGA,35.160-290,19/11/2012,ATIVA
7876896000116,POSTO JENIPAPO DE SALINAS LTDA,POSTO JENIPAPO,MG,SALINAS,39.560-000,10/03/2006,ATIVA
17233495000100,POSTO LOURDES LTDA,POSTO LOURDES,MG,BELO HORIZONTE,30.140-081,27/04/1967,ATIVA
3665115000193,POSTO MARIO WERNECK LIMITADA,,MG,BELO HORIZONTE,31.760-000,01/02/2000,ATIVA
16525065000190,POSTO PARIS LTDA,POSTO PARIS,MG,BELO HORIZONTE,30.380-000,11/09/1973,ATIVA
24580329000137,POSTO POLE POSITION LTDA,POSTO POLE,MG,BELO HORIZONTE,31.270-654,12/04/2016,ATIVA
19848233000258,POSTO SANTA EDWIGES PETROLEO LTDA,,MG,LUZ,35.595-000,25/04/2008,ATIVA
17280959000120,POSTO SANTA LUCIA LTDA,,MG,BELO HORIZONTE,30.320-055,16/07/1967,ATIVA
1553201000189,POSTO SINALEIRO LTDA,,MG,VESPASIANO,33.200-000,25/11/1996,ATIVA
8160834000176,POSTO TUNEL LTDA,,MG,BELO HORIZONTE,31.110-230,12/07/2006,ATIVA
17759721000182,POSTO UIRAPURU LTDA,POSTO UIRAPURU,MG,UBA,36.500-000,14/09/1972,ATIVA
86374618000137,POSTO VICENTE FRANCISCO LTDA,POSTO VICENTE FRANCISCO,MG,TURMALINA,39.660-000,18/03/1994,ATIVA
42981407000197,RABELO DERIVADOS DE PETROLEO LTDA,POSTO PETROMINAS,MG,JOAO PINHEIRO,38.770-000,23/12/1992,ATIVA
13569064001989,REDE HG COMBUSTIVEIS LTDA.,POSTO QUILOMETRAGEM,MG,CURVELO,35.790-000,06/02/2013,ATIVA
13569064001636,REDE HG COMBUSTIVEIS LTDA.,POSTO SAO RAFAEL,MG,CARATINGA,35.300-104,06/02/2013,ATIVA
13569064001040,REDE HG COMBUSTIVEIS LTDA.,POSTO CHEROKEE,MG,GOVERNADOR VALADARES,35.109-500,06/02/2013,ATIVA
13141081000191,ROCHA BRASIL COMERCIO DE COMBUSTIVEIS LTDA,POSTO ROCHA BRASIL,MG,BRASILIA DE MINAS,39.330-000,20/01/2011,ATIVA
23090628000120,RODO POSTO MARFIM LTDA,,MG,JOAO MONLEVADE,35.930-970,18/08/2015,ATIVA
5333717000179,RODOPOSTO OLIVEIRA LTDA,,MG,OLIVEIRA,35.540-000,09/10/2002,ATIVA
25296138000372,SOCIEDADE DE PETROLEO ARFLA LTDA,POSTO TROPICAL,MG,TEOFILO OTONI,39.800-307,18/03/1998,ATIVA
911117000127,POSTO BOA ESPERANCA LTDA.,BOA ESPERANCA EMPREENDIMENTOS,MG,BELO HORIZONTE,31.630-369,14/11/1995,ATIVA
3118068000168,TARTARIA EMPREENDIMENTOS E SERVICOS LTDA,POSTO TARTARIA,MG,SANTO ANTONIO DO AMPARO,37.262-000,09/04/1999,ATIVA
10572553000172,TRIALEM COMBUSTIVEIS LTDA,POSTO ABRANTES,MG,MONTES CLAROS,39.403-203,13/01/2009,ATIVA
21064506000215,PAMPULHA ABASTECIMENTO DE AERONAVES LTDA,,MG,BELO HORIZONTE,30.730-560,08/08/1994,ATIVA
17547404000100,MOBILIZE BRASIL EIRELI,MOBILIZE BRASIL,SP,SAO PAULO,01.311-100,15/01/2013,ATIVA
4477860000171,CATTA PRETA & DIAMANTINO EMPREENDIMENTOS CULTURAIS E EDUC. LTDA,,MG,TEOFILO OTONI,39.802-012,22/05/2001,ATIVA
3711624000105,DESIGN PROMOCOES PUBLICIDADES E RESPRESENTACOES LTDA,DESIGN PROMOCOES PUBILICADADES E REPRESENTACOES LTDA,MG,MONTES CLAROS,39.401-708,16/03/2000,ATIVA
66194002000177,TRIBUNA DO NORTE COMUNICAÇÃO & SERVIÇOS LTDA.,TRIBUNA DO NORTE,MG,SALINAS,39.560-000,05/06/1991,ATIVA
4078750000137,JUNTOS.LA LTDA,JUNTOS.LA,RS,SANTA MARIA,97.015-010,22/09/2000,ATIVA
7024608000103,ARAUJO SERVICOS LTDA,,MG,TEOFILO OTONI,39.803-008,26/07/2004,ATIVA
19791581000155,COMPANHIA DE DESENVOLVIMENTO ECONOMICO DE MINAS GERAIS - CODEMIG,CODEMIG,MG,BELO HORIZONTE,30.150-350,02/09/1966,ATIVA
512777000135,PASSAREDO TRANSPORTES AEREOS S.A,PASSAREDO LINHAS AEREAS,SP,RIBEIRAO PRETO,14.078-550,29/03/1995,ATIVA
40432544000147,CLARO S.A.,CLARO,SP,SAO PAULO,04.709-110,23/04/1992,ATIVA
40432544011262,CLARO S.A.,CLARO,MG,BELO HORIZONTE,30.160-031,01/08/2005,ATIVA
33000118000330,TELEMAR NORTE LESTE S/A. - EM RECUPERACAO JUDICIAL,OI,MG,BELO HORIZONTE,30.130-040,14/08/2001,ATIVA
34028316499744,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,AC CAMARA DOS DEPUTADOS,DF,BRASILIA,70.100-970,01/06/1977,ATIVA
34028316801114,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,AC AGUAS CLARAS SHOPPING,DF,BRASILIA,71.936-250,23/06/2006,ATIVA
21789243000120,PAPELARIA E COPIADORA PRUDENTE DE MORAIS LTDA,AGF PRUDENTE,MG,BELO HORIZONTE,30.380-000,08/04/1980,ATIVA
6135577000197,SILVA & TEIXEIRA LTDA,AGF CENTRO DE TEOFILO OTONI,MG,TEOFILO OTONI,39.800-025,01/03/2004,ATIVA
4270788000107,ADEGA EVENTOS EIRELI,,MG,BELO HORIZONTE,30.110-059,22/04/1998,ATIVA
60537263089981,"ALLPARK EMPREENDIMENTOS, PARTICIPACOES E SERVICOS S.A.",ALLPARK EMPREENDIMENTOS PARTICIPACOES E SERVICOS,DF,BRASILIA,71.608-900,28/04/2014,ATIVA
13732489000138,AMM PRODUTOS ALIMENTICIOS LTDA,SUBWAY TO,MG,TEOFILO OTONI,39.800-021,31/05/2011,ATIVA
42591651052291,ARCOS DOURADOS COMERCIO DE ALIMENTOS LTDA,,MG,BELO HORIZONTE,30.380-000,02/03/2000,ATIVA
4145988000138,202 OPEN SHOPPING COMERCIO DE ALIMENTOS LTDA,202 OPEN SHOPPING,DF,BRASILIA,70.832-515,20/11/2000,ATIVA
13574594041119,BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S.A.,FILIAL ANCHIETA GARDEN SHOPPING,MG,BELO HORIZONTE,30.310-530,26/02/2015,ATIVA
21065345000101,CADAR ALIMENTACAO EIRELI,ESQUINA 117,MG,BELO HORIZONTE,30.360-000,18/09/2014,ATIVA
10920449000474,CAPPI BOOK - COMERCIO DE LIVROS LTDA,,MG,CONFINS,33.500-900,30/12/2016,ATIVA
4729515000188,CARLOS JOSE DE PAULA,OCA DO MILHO,MG,CAETANOPOLIS,35.770-000,18/10/2001,ATIVA
22520969000126,CASA DE CHOPE E RESTAURANTE AVENIDA LTDA,,MG,PONTE NOVA,35.430-001,17/11/1986,ATIVA
6538499000171,CENTRO POINT COMERCIO DE ALIMENTOS LTDA,,MG,BELO HORIZONTE,30.130-002,15/07/2004,ATIVA
18544851000160,CHURRASCARIA FARROUPILHA GRILL LTDA,FARROUPILHA GRILL,MG,BELO HORIZONTE,31.275-000,24/07/2013,ATIVA
18049497000106,IVALNEIDE MEDEIROS SOUZA SANTOS,D&N RESTAURANTE,MG,TIMOTEO,35.180-014,04/05/2013,ATIVA
1928075001414,DMA DISTRIBUIDORA S/A,,MG,BELO HORIZONTE,30.380-640,18/07/1997,ATIVA
17221477000108,FERREIRA & MASCARENHAS LTDA,MIX HOUSE SUSHI BAR,MG,TEOFILO OTONI,39.803-139,28/11/2012,ATIVA
18553269000160,DUDUSAN RESTAURANTE E FAST FOOD LTDA,HAJIME JAPONESE FOOD,DF,BRASILIA,70.832-530,19/07/2013,ATIVA
27320958000116,EMPORIO DA PRACA EIRELI,,MG,BELO HORIZONTE,30.380-252,16/03/2017,ATIVA
10841547001145,F&L EMPREENDIMENTOS COMERCIAIS EIRELI,,MG,CONFINS,33.500-000,18/03/2013,ATIVA
5624686000105,FILIPE & SUEYD REFEICOES E LANCHES LTDA,ABROLHOS,MG,BELO HORIZONTE,30.190-111,23/04/2003,ATIVA
9247614000228,GT EMPREENDIMENTOS EIRELI,RESTAURANTE T-MAK,MG,BELO HORIZONTE,30.110-931,24/02/2010,ATIVA
23389208000140,RITA GONCALVES DE CASTRO,,MG,TURMALINA,39.660-000,08/09/1987,ATIVA
18626896000184,I G LUCCA RESTAURANTE,RESTAURANTE ENCANTADO,MG,BELO HORIZONTE,30.130-008,06/08/2013,ATIVA
17314329005270,INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,,MG,CONFINS,33.500-000,21/05/2012,ATIVA
20246978000145,JARDINS COMERCIO LTDA,OLEGARIO JARDIM,MG,BELO HORIZONTE,30.380-002,14/05/2014,ATIVA
18424753000190,JK COMERCIO E SERVICOS LTDA,,GO,CRISTALINA,73.850-000,25/06/2013,ATIVA
19815505000132,MARIA CELIA PEIXOTO CPF 428.779.466-49,LANCHONETE RETIRO NOVO,MG,OURO PRETO,35.410-000,21/03/1990,ATIVA
3874046000128,LOMBARDIA COMERCIAL LTDA,,DF,BRASILIA,70.310-500,15/06/2000,ATIVA
21553915000102,LORIZZONTE ALIMENTOS E BEBIDAS LTDA,LORIZZONTE PIZZA BAR,MG,CONFINS,33.500-900,11/12/2014,ATIVA
8288786000104,MANGABEIRAS ALIMENTOS LTDA,PIZZARIA MANGABEIRAS,MG,BELO HORIZONTE,30.130-009,13/09/2006,ATIVA
41856832000191,MARTINICA ALIMENTACAO LTDA,PIZZARELLA,MG,BELO HORIZONTE,30.360-000,06/04/1992,ATIVA
2416490000137,MOMO CONFEITARIA - EIRELI,,MG,BELO HORIZONTE,30.380-252,10/03/1998,ATIVA
21447362000103,OLIVIA BAMBERG ELAUAR - CPF 43672345687,RESTAURANTE RUA DAS FLORES,MG,TEOFILO OTONI,39.800-600,26/09/1985,ATIVA
18960914000160,ORGANIZACAO COMERCIAL ROSELANCHE LTDA,ROSELANCHE,MG,BARBACENA,36.204-749,02/01/1976,ATIVA
3910492000140,ORGANIZACAO MARCELINO ALMEIDA EIRELI,BOMBOLINHO,MG,BELO HORIZONTE,30.380-000,04/07/2000,ATIVA
65124307000735,ORGANIZACAO VERDEMAR LTDA,,MG,BELO HORIZONTE,30.180-915,05/01/2009,ATIVA
4090740000117,ORGANIZACAO VILLA CHIARI LTDA,,MG,BELO HORIZONTE,30.170-020,09/10/2000,ATIVA
16520801000118,PIZZARELLA LTDA,PIZZARELLA,MG,BELO HORIZONTE,30.180-112,04/10/1971,ATIVA
2800052000178,POMAR COMERCIO DE ALIMENTOS LTDA,,MG,BELO HORIZONTE,30.160-012,16/10/1998,ATIVA
11314208000100,PRUDENTE BAR E RESTAURANTE LTDA,AMARELIM PRUDENTE,MG,BELO HORIZONTE,30.380-252,16/11/2009,ATIVA
11800801000743,RESTAURANTE E CONVENIENCIA PLANALTO II LTDA,AQUI,MG,GOVERNADOR VALADARES,35.054-060,10/07/2015,ATIVA
16997066000138,RESTAURANTE ENCANTADO LTDA,,MG,NAQUE,35.117-000,26/08/1981,ATIVA
6098111000169,TUDO DE BOM COMERCIO DE ALIMENTOS LTDA,RESTAURANTE NIPPON,DF,BRASILIA,70.237-510,16/01/2004,ATIVA
38020285000103,RESTAURANTE PICANHAS DO SUL LTDA,PICANHAS DO SUL,DF,BRASILIA,70.353-530,12/08/1993,ATIVA
9554567000184,RODOSNACK MINASGRILL LANCHONETE E RESTAURANTE LTDA,,MG,RIBEIRAO VERMELHO,37.264-000,25/03/2008,ATIVA
4342845000116,EMPREENDIMENTOS TUDO NO ESPETO CHURRASCO DO MANUEL LTDA,CHURRASQUINHO DO MANUEL,MG,BELO HORIZONTE,31.270-400,12/03/2001,ATIVA
65927000100,VILLA RURAL COMPRAS & LAZER LTDA,VILLA RURAL,MG,VESPASIANO,33.200-000,12/05/1994,ATIVA
6128392000155,RESTAURANTE REQUINTE LTDA,,MG,BELO HORIZONTE,30.431-025,09/02/2004,ATIVA
5330580000107,DIVINI'S LTDA,,MG,CARATINGA,35.300-037,11/10/2002,ATIVA
2571820000169,W.P. DOS SANTOS,HOTEL CAVALO BRANCO,MG,BRASILIA DE MINAS,39.330-000,29/05/1998,ATIVA
7721300000109,LUZEIROS HOTEIS S/A.,HOTEL LUZEIROS SAO LUIS,MA,SAO LUIS,65.077-630,30/11/2005,ATIVA
4941389000120,MAGALHAES COMERCIO E SERVICOS LTDA,QUALITY LESTE HOTEL,MG,CARATINGA,35.300-102,14/03/2002,ATIVA
9400977000170,MARCHIORI & MARCHIORI LTDA,RM VEICULOS,MS,CAMPO GRANDE,79.040-090,05/03/2008,ATIVA
3155753000164,ASSOCIACAO DOS CONDUTORES AUXILIARES E AUTONOMOS DE TAXI - ACAT,,MG,BELO HORIZONTE,30.180-110,19/10/1998,ATIVA
9326342000170,AUTOPISTA FERNAO DIAS S.A.,,MG,POUSO ALEGRE,37.556-338,24/01/2008,ATIVA
18572225000188,CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL S.A.,CONCEBRA,GO,GOIANIA,74.884-554,29/07/2013,ATIVA
9461942000222,COOPERATIVA DE PRODUCAO E DE COMPRA EM COMUM DOS EMPREENDEDORES DA FEIRA DOS IMPORTADOS DO DF-COOPERFIM,COOPERFIM,DF,BRASILIA,71.205-050,29/05/2015,ATIVA
17226218000161,MERCADO CENTRAL ABASTECIMENTO E SERVICOS,MERCADO CENTRAL,MG,BELO HORIZONTE,30.190-001,27/02/1967,ATIVA
4925740000190,COOPERATIVA E PRESTACAO E SERVICO DE MOTORISTAS AUTONOMOS DE TAXI CONVENCIONAL DA REGIAO METROPOLITANA DE BELO HORIZONTE-MINAS TAXI-RADIO TAXI,MINAS TAXI - RADIO TAXI,MG,LAGOA SANTA,33.400-000,25/02/2002,ATIVA
16676520000159,HOSPITAL MATER DEI SA,,MG,BELO HORIZONTE,30.190-081,15/10/1973,ATIVA
19025835000124,VOU TAXI BRASIL LTDA,VOU DE TAXI,,,,08/10/2013,BAIXADA
19726048000100,CONCESSIONARIA BR-040 S.A.,,MG,NOVA LIMA,34.007-652,14/02/2014,ATIVA
24891418000102,MUNICIPIO DE SAO ROMAO,SAO ROMAO PREFEITURA GABINETE DO PREFEITO,MG,SAO ROMAO,39.290-000,01/01/1976,ATIVA
18472288000162,TRANSNORTE S.A,TRANSNORTE,MG,BELO HORIZONTE,30.730-690,11/07/2013,ATIVA
33050196000188,COMPANHIA PAULISTA DE FORCA E LUZ,,SP,CAMPINAS,13.088-900,01/08/1966,ATIVA
22864335000190,CONDOMINIO EDIFICIO EMPRESARIAL PRIME BUSINESS CENTER,,SP,FRANCA,14.401-278,06/07/2015,ATIVA
9227761000155,FRANCAVIRTUAL COMERCIO DE SUPRIMENTOS PARA INFORMATICA LTDA,FRANCA VIRTUAL,SP,FRANCA,14.400-690,14/11/2007,ATIVA
3885952000128,G.DALPIAN-FRANCA,,SP,FRANCA,14.403-580,15/06/2000,ATIVA
3660382000178,GRAFICA E EDITORA TUPY DE FRANCA LTDA,GRAFICA TUPY,SP,FRANCA,14.402-020,01/02/2000,ATIVA
43283811005976,KALUNGA COMERCIO E INDUSTRIA GRAFICA LTDA,,DF,BRASILIA,70.711-000,18/06/2008,ATIVA
8314507000202,LEITURA ALVORADA COMERCIO DE LIVROS LTDA,LEITURA,DF,BRASILIA,70.077-900,12/09/2007,ATIVA
1068563000184,PAPELARIA DALPIAN LTDA,,SP,FRANCA,14.401-120,15/02/1996,ATIVA
18796744000120,PRINTMAC GESTAO DE DOCUMENTOS LTDA,,SP,FRANCA,14.402-275,02/09/2013,ATIVA
2248675000180,VALTER GOMES FRANCA,GRAFICA EDITORA E OFF-SET,SP,FRANCA,14.406-056,18/11/1997,ATIVA
12463256000114,W. V. INCORPORADORA LTDA,W. V. INCORPORADORA,SP,FRANCA,14.400-999,24/08/2010,ATIVA
10939971000155,EIXINHO L 212 NORTE COMERCIO DE COMBUSTIVEIS E DERIVADOS LTDA,EIXINHO L 212,DF,BRASILIA,70.864-010,30/06/2009,ATIVA
11406746000116,A. V. B. COMERCIO DE COMBUSTIVEIS LTDA,,SP,FRANCA,14.402-302,28/09/2009,ATIVA
49375694000130,A. VICENTINI AUTO POSTO LTDA.,POSTO DO LAMBARY,SP,IGARAPAVA,14.540-000,12/08/1966,ATIVA
8520563000112,AUTO POSTO ALVORADA PAULISTA LTDA,,SP,SAO PAULO,01.141-030,04/10/2006,ATIVA
9294408000198,AUTO POSTO DISTRITO LTDA,,SP,FRANCA,14.406-004,07/11/2007,ATIVA
5470808000156,AUTO POSTO EIXINHO LTDA,POSTO EIXINHO,DF,BRASILIA,70.376-500,08/01/2003,ATIVA
6115524000104,AUTO POSTO IRMAOS NASCIMENTO LTDA,,SP,FRANCA,14.407-450,12/02/2004,ATIVA
10665938000184,RLC GESTORA DE ATIVOS EIRELI,,SP,JARDINOPOLIS,14.680-000,28/07/2008,ATIVA
11245759000150,AUTO POSTO LIBERO BADARO LTDA.,,SP,FRANCA,14.400-570,01/09/2009,ATIVA
9215903000164,AUTO POSTO MORADA DOS NOBRES LTDA,POSTO NOBRE,DF,BRASILIA,73.070-043,19/11/2007,ATIVA
16658260000199,AUTO POSTO PRAIA DE MIGUELOPOLIS LTDA,,SP,MIGUELOPOLIS,14.530-000,15/05/2012,ATIVA
44128882000140,AUTO POSTO UNIPRIMOS LTDA,,SP,SAO PAULO,05.005-001,04/10/1974,ATIVA
647440000135,AUTO SHOPPING QL 06 COMERCIO DE DERIV DE PETROLEO LTDA,AUTO SHOPPING QL 6,DF,BRASILIA,71.620-060,13/06/1995,ATIVA
7745105000119,CAMPEAO 28 POSTO DE SERVICOS LTDA,CAMPEAO 28,SP,CAIEIRAS,07.700-000,01/12/2005,ATIVA
45543915033195,CARREFOUR COMERCIO E INDUSTRIA LTDA,,SP,FRANCA,14.406-005,29/05/2006,ATIVA
306597007533,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,70.310-500,03/01/2012,ATIVA
306597002906,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,70.363-000,03/01/2012,ATIVA
55715213000191,CITY POSTO DE FRANCA LTDA,,SP,FRANCA,14.401-000,19/05/1986,ATIVA
19359115000103,COMERCIO DE COMBUSTIVEIS ARAPORA LTDA,POSTO GUADALAJARA,MG,ARAPORA,38.435-000,04/12/2013,ATIVA
7064745000163,J. S. COMERCIO DE COMBUSTIVEIS LTDA,,SP,FRANCA,14.403-430,04/11/2004,ATIVA
60438538000104,LUBOM COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,,SP,FRANCA,14.403-600,03/05/1989,ATIVA
19046218001004,MACEDO & SOUZA LTDA,DECIO BURITI,MG,UBERLANDIA,38.416-000,29/10/2010,ATIVA
2583776000107,MARIO ROBERTO BRASILEIRA DE PETROLEO EIRELI,GAS STATION MARIO ROBERTO,SP,FRANCA,14.403-000,20/05/1998,ATIVA
21262283000110,N.F.A. COMERCIO DE COMBUSTIVEIS LTDA,AUTO POSTO ENGENHO QUEIMADO,SP,FRANCA,14.408-030,21/10/2014,ATIVA
21262303000152,P. S. E. COMERCIO DE COMBUSTIVEIS LTDA,,SP,FRANCA,14.402-140,21/10/2014,ATIVA
17630967000150,PAULO CESAR SEREJO MARTINELLI EIRELI,,SP,BRODOWSKI,14.340-000,03/12/2012,ATIVA
274989000121,POSTO ALVORADA DE FRANCA LTDA,,SP,FRANCA,14.405-268,26/10/1994,ATIVA
413687000197,POSTO BEIRA RIO DE FRANCA LTDA,,SP,FRANCA,14.400-770,11/01/1995,ATIVA
375386000116,MIZUNO KAY & CIA LTDA,POSTO CEASA,DF,BRASILIA,71.205-080,09/04/1974,ATIVA
48445779000185,POSTO CRUZEIRO DE FRANCA LTDA,POSTO CRUZEIRO,SP,FRANCA,14.401-120,21/06/1977,ATIVA
7381769000146,L. J. COMERCIO DE COMBUSTIVEIS LTDA,,SP,FRANCA,14.409-003,17/05/2005,ATIVA
62409743000177,POSTO GALO BRANCO LTDA,,SP,FRANCA,14.405-000,05/03/1990,ATIVA
62008628000190,POSTO INTEGRACAO DE FRANCA LTDA,,SP,FRANCA,14.405-252,23/11/1989,ATIVA
9382434000178,POSTO MARIO ROBERTO JANJAO LTDA,POSTO MARIO ROBERTO JANJAO,SP,FRANCA,14.409-045,05/10/2007,ATIVA
65775892000148,POSTO SAO JOSE DA CAPELINHA LTDA,,SP,IPUA,14.610-000,09/04/1991,ATIVA
14700320000169,AUTO POSTO SAO PAULO DE BATATAIS II LTDA,POSTO SAO PAULO,SP,BATATAIS,14.300-000,30/08/2011,ATIVA
53991956000169,R. C. P. OPERADORA DE COMBUSTIVEIS LTDA,,SP,FRANCA,14.406-000,29/11/1984,ATIVA
5304501000185,RODOPOSTO BANDEIRANTES JUNDIAI LTDA,GRAAL BANDEIRANTES JUNDIAI,SP,JUNDIAI,13.211-555,12/09/2002,ATIVA
64622699000104,RODOPOSTO RUBI LTDA,,SP,SAO CARLOS,13.565-800,01/10/1990,ATIVA
5122863000155,RODOPOSTO TURMALINA LTDA,,SP,CORDEIROPOLIS,13.490-000,11/06/2002,ATIVA
27539260000196,DANIELA APARECIDA HONORIO DA SILVA,,SP,FRANCA,14.405-289,17/04/2017,ATIVA
3768494000147,AGENCIA PROPAGARE PROPAGANDA E MARKETING LTDA,,SP,FRANCA,14.400-000,14/04/2000,ATIVA
4081079000183,GRUPO EDITORIAL DE FRANCA EIRELI,,SP,FRANCA,14.400-440,03/10/2000,ATIVA
3255372000157,FERREIRA E SOUZA COPIADORA LTDA,,SP,FRANCA,14.401-110,25/06/1999,ATIVA
5506560000136,NUCLEO DE INFORMACAO E COORDENACAO DO PONTO BR - NIC .BR,NIC. BR,SP,SAO PAULO,04.578-000,06/01/2003,ATIVA
23425589000175,PARLABRASIL EIRELI,PARLATUBE,DF,BRASILIA,73.105-904,02/10/2015,ATIVA
19728554000138,ROBSON ARAUJO TEIXEIRA DE ANDRADE 04100516673,GRUPO TEIXEIRA PRODUCOES,SP,FRANCA,14.403-785,17/02/2014,ATIVA
3210584000118,W.S. DE ALMEIDA ENCADERNACOES,A MASTER ENCADERNADORA E COPIADORA,SP,FRANCA,14.405-215,04/06/1999,ATIVA
40432544015764,CLARO S.A.,,SP,CAMPINAS,13.034-685,30/06/2005,ATIVA
68101633000120,MELLIM & JARDIM LTDA,,SP,FRANCA,14.401-120,30/06/1992,ATIVA
51483956000122,AUTO POSTO E RESTAURANTE CASTELO LTDA,POSTO E RESTAURANTE CASTELO,SP,LIMEIRA,13.480-970,25/01/1971,ATIVA
17214716000194,AVP GASTRONOMIA E COMERCIO DE ALIMENTOS LTDA,RESTAURANTE PAULISTA,DF,BRASILIA,70.200-002,26/11/2012,ATIVA
